Designator,Mid X,Mid Y,Rotation,Layer
AOUT1,5.0,7.25,180.0,top
AOUT2,15.0,7.25,180.0,top
CV1,5.0,33.25,180.0,top
CV2,5.0,18.75,0.0,top
CV3,15.0,18.75,0.0,top
D1,3.5,80.5,90.0,top
D2,16.5,80.5,90.0,top
J1,5.6,96.5,0.0,top
J2,2.025,57.275,0.0,bottom
J3,18.025,57.275,0.0,bottom
MIDI_IN1,15.0,33.25,180.0,top
RV1,10.0,66.5,90.0,top
RV2,10.0,49.5,90.0,top
SW1,10.0,80.5,90.0,top
SW3,15.0,89.25,180.0,top
SW4,5.0,89.25,180.0,top
