Designator,Mid X,Mid Y,Rotation,Layer
_18,5.0,35.75,0.0,top
_17,25.0,6.5,0.0,top
_16,35.0,21.4,0.0,top
_15,5.0,6.5,0.0,top
_14,5.0,21.4,0.0,top
_13,7.5,85.1,0.0,top
_12,15.0,6.5,0.0,top
_11,14.9,42.5,0.0,top
_10,35.0,35.75,0.0,top
_9,35.0,6.5,0.0,top
_8,25.1,42.5,0.0,top
_7,32.5,84.9,0.0,top
_6,20.0,85.0,0.0,top
_5,32.5,65.25,0.0,top
_4,7.5,65.5,0.0,top
_3,25.0,21.4,0.0,top
_2,15.0,21.4,0.0,top
,20.25,34.7,90.0,top
