Designator,Mid X,Mid Y,Rotation,Layer
_20,5.0,50.1,0.0,top
_19,15.0,50.1,0.0,top
_18,5.0,6.0,0.0,top
_17,15.0,6.0,0.0,top
_16,5.0,15.8,0.0,top
_15,15.0,15.8,0.0,top
_14,5.0,28.05,0.0,top
_13,15.0,28.05,0.0,top
_12,5.0,37.85,0.0,top
_11,15.0,37.85,0.0,top
_10,5.0,59.9,0.0,top
_9,15.0,59.9,0.0,top
_8,5.0,72.15,0.0,top
_7,15.0,72.15,0.0,top
_6,15.0,82.0,0.0,top
_5,5.0,82.0,0.0,top
_4,15.0,94.1,0.0,top
_3,5.0,94.1,0.0,top
_2,15.0,103.9,0.0,top
,5.0,103.9,0.0,top
